date,ss,sunshine
19790321,   67,6.7
19790322,   60,6
19790323,  107,10.7
19790324,   70,7
19790325,    7,0.7
19790326,   14,1.4
19790327,   58,5.8
19790328,   31,3.1
19790329,    7,0.7
19790330,    0,0
19790331,    2,0.2
19790401,   27,2.7
19790402,   34,3.4
19790403,   31,3.1
19790404,   27,2.7
19790405,   21,2.1
19790406,    1,0.1
19790407,   23,2.3
19790408,    0,0
19790409,   18,1.8
19790410,   13,1.3
19790411,   51,5.1
19790412,   48,4.8
19790413,   59,5.9
19790414,   94,9.4
19790415,   81,8.1
19790416,   99,9.9
19790417,    0,0
19790418,  109,10.9
19790419,    7,0.7
19790420,   24,2.4
19790421,    3,0.3
19790422,   43,4.3
19790423,    4,0.4
19790424,   29,2.9
19790425,   58,5.8
19790426,   55,5.5
19790427,   28,2.8
19790428,    8,0.8
19790429,    1,0.1
19790430,   67,6.7
19790501,    3,0.3
19790502,   72,7.2
19790503,   94,9.4
19790504,   99,9.9
19790505,   91,9.1
19790506,   88,8.8
19790507,   59,5.9
19790508,   32,3.2
19790509,   84,8.4
19790510,    5,0.5
19790511,    1,0.1
19790512,   49,4.9
19790513,  130,13
19790514,  142,14.2
19790515,  134,13.4
19790516,   67,6.7
19790517,  100,10
19790518,  107,10.7
19790519,  143,14.3
19790520,    0,0
19790521,   63,6.3
19790522,   87,8.7
19790523,   60,6
19790524,  100,10
19790525,   85,8.5
19790526,    9,0.9
19790527,   33,3.3
19790528,   13,1.3
19790529,   33,3.3
19790530,   17,1.7
19790531,    6,0.6
19790601,   68,6.8
19790602,   59,5.9
19790603,   20,2
19790604,    0,0
19790605,   62,6.2
19790606,   73,7.3
19790607,   25,2.5
19790608,   38,3.8
19790609,    3,0.3
19790610,   25,2.5
19790611,    2,0.2
19790612,    0,0
19790613,    6,0.6
19790614,   12,1.2
19790615,   32,3.2
19790616,   58,5.8
19790617,    6,0.6
19790618,   62,6.2
19790619,   98,9.8
19790620,  113,11.3
19790621,    6,0.6
19790622,  150,15
19790623,   61,6.1
19790624,   55,5.5
19790625,   86,8.6
19790626,   75,7.5
19790627,   59,5.9
19790628,   93,9.3
19790629,   55,5.5
19790630,    1,0.1
19790701,   36,3.6
19790702,   47,4.7
19790703,   71,7.1
19790704,   63,6.3
19790705,  125,12.5
19790706,   85,8.5
19790707,   55,5.5
19790708,   56,5.6
19790709,   81,8.1
19790710,   86,8.6
19790711,    6,0.6
19790712,  130,13
19790713,  103,10.3
19790714,  112,11.2
19790715,   45,4.5
19790716,   31,3.1
19790717,  119,11.9
19790718,    6,0.6
19790719,    7,0.7
19790720,   87,8.7
19790721,   35,3.5
19790722,    1,0.1
19790723,    4,0.4
19790724,   23,2.3
19790725,   58,5.8
19790726,  107,10.7
19790727,  113,11.3
19790728,   58,5.8
19790729,    9,0.9
19790730,    7,0.7
19790731,   59,5.9
19790801,   61,6.1
19790802,   53,5.3
19790803,   42,4.2
19790804,   72,7.2
19790805,   97,9.7
19790806,   55,5.5
19790807,   32,3.2
19790808,   27,2.7
19790809,   33,3.3
19790810,   55,5.5
19790811,   55,5.5
19790812,   15,1.5
19790813,    2,0.2
19790814,   81,8.1
19790815,   91,9.1
19790816,   62,6.2
19790817,    7,0.7
19790818,    1,0.1
19790819,    6,0.6
19790820,   64,6.4
19790821,   99,9.9
19790822,   81,8.1
19790823,   54,5.4
19790824,   27,2.7
19790825,   25,2.5
19790826,   74,7.4
19790827,   83,8.3
19790828,  125,12.5
19790829,  120,12
19790830,  106,10.6
19790831,    8,0.8
19790901,   46,4.6
19790902,   63,6.3
19790903,   16,1.6
19790904,   80,8
19790905,  113,11.3
19790906,   85,8.5
19790907,   86,8.6
19790908,   59,5.9
19790909,   37,3.7
19790910,   39,3.9
19790911,   95,9.5
19790912,   24,2.4
19790913,   99,9.9
19790914,   71,7.1
19790915,  106,10.6
19790916,  112,11.2
19790917,   52,5.2
19790918,    0,0
19790919,    0,0
19790920,  109,10.9
19790921,   64,6.4
19790922,   93,9.3
19790923,    5,0.5
19790924,   79,7.9
19790925,    6,0.6
19790926,   14,1.4
19790927,   65,6.5
19790928,   74,7.4
19790929,   69,6.9
19790930,   15,1.5
19791001,   46,4.6
19791002,   63,6.3
19791003,    7,0.7
19791004,   18,1.8
19791005,   91,9.1
19791006,   54,5.4
19791007,   57,5.7
19791008,   53,5.3
19791009,   39,3.9
19791010,    0,0
19791011,   71,7.1
19791012,   60,6
19791013,   24,2.4
19791014,   53,5.3
19791015,   27,2.7
19791016,   31,3.1
19791017,   17,1.7
19791018,   95,9.5
19791019,   57,5.7
19791020,    6,0.6
19791021,   37,3.7
19791022,   39,3.9
19791023,   43,4.3
19791024,   23,2.3
19791025,    0,0
19791026,    0,0
19791027,   61,6.1
19791028,   43,4.3
19791029,   80,8
19791030,    0,0
19791031,   54,5.4
19791101,   36,3.6
19791102,   76,7.6
19791103,    0,0
19791104,    0,0
19791105,   49,4.9
19791106,    1,0.1
19791107,    0,0
19791108,    0,0
19791109,   55,5.5
19791110,   75,7.5
19791111,    2,0.2
19791112,   34,3.4
19791113,   62,6.2
19791114,    1,0.1
19791115,    1,0.1
19791116,    0,0
19791117,    0,0
19791118,   65,6.5
19791119,   23,2.3
19791120,    0,0
19791121,    0,0
19791122,    0,0
19791123,    2,0.2
19791124,   56,5.6
19791125,    0,0
19791126,    0,0
19791127,    2,0.2
19791128,   24,2.4
19791129,   11,1.1
19791130,    6,0.6
19791201,   29,2.9
19791202,    0,0
19791203,   31,3.1
19791204,    7,0.7
19791205,    0,0
19791206,    0,0
19791207,    0,0
19791208,    0,0
19791209,    4,0.4
19791210,   38,3.8
19791211,    0,0
19791212,    0,0
19791213,   30,3
19791214,   44,4.4
19791215,    8,0.8
19791216,    4,0.4
19791217,    2,0.2
19791218,    3,0.3
19791219,   34,3.4
19791220,   23,2.3
19791221,   29,2.9
19791222,    0,0
19791223,    0,0
19791224,    0,0
19791225,   54,5.4
19791226,    5,0.5
19791227,    0,0
19791228,   20,2
19791229,   55,5.5
19791230,   22,2.2
19791231,   54,5.4
19800101,    1,0.1
19800102,   67,6.7
19800103,    0,0
19800104,   38,3.8
19800105,   10,1
19800106,   32,3.2
19800107,    7,0.7
19800108,    0,0
19800109,    4,0.4
19800110,    0,0
19800111,    7,0.7
19800112,    0,0
19800113,   59,5.9
19800114,   29,2.9
19800115,    1,0.1
19800116,   25,2.5
19800117,   63,6.3
19800118,    0,0
19800119,    0,0
19800120,   37,3.7
19800121,    7,0.7
19800122,   48,4.8
19800123,   63,6.3
19800124,   71,7.1
19800125,   66,6.6
19800126,   29,2.9
19800127,    6,0.6
19800128,    1,0.1
19800129,    4,0.4
19800130,   42,4.2
19800131,    7,0.7
19800201,   25,2.5
19800202,    9,0.9
19800203,    0,0
19800204,    0,0
19800205,    0,0
19800206,    0,0
19800207,    3,0.3
19800208,    1,0.1
19800209,    0,0
19800210,   84,8.4
19800211,   39,3.9
19800212,   35,3.5
19800213,    3,0.3
19800214,    0,0
19800215,   58,5.8
19800216,    0,0
19800217,   24,2.4
19800218,   34,3.4
19800219,   23,2.3
19800220,   11,1.1
19800221,    0,0
19800222,    6,0.6
19800223,   18,1.8
19800224,    0,0
19800225,   55,5.5
19800226,   15,1.5
19800227,    0,0
19800228,   64,6.4
19800229,   15,1.5
19800301,    0,0
19800302,   39,3.9
19800303,   83,8.3
19800304,   86,8.6
19800305,    6,0.6
19800306,    0,0
19800307,   22,2.2
19800308,   11,1.1
19800309,   48,4.8
19800310,    6,0.6
19800311,   14,1.4
19800312,    0,0
19800313,   80,8
19800314,    0,0
19800315,    0,0
19800316,    2,0.2
19800317,    1,0.1
19800318,    0,0
19800319,    0,0
19800320,   73,7.3
19800321,    1,0.1
19800322,   97,9.7
19800323,   43,4.3
19800324,    7,0.7
19800325,   64,6.4
19800326,   31,3.1
19800327,    1,0.1
19800328,   25,2.5
19800329,   48,4.8
19800330,   44,4.4
19800331,    0,0
19800401,   23,2.3
19800402,  115,11.5
19800403,  111,11.1
19800404,  114,11.4
19800405,   90,9
19800406,   12,1.2
19800407,   65,6.5
19800408,   95,9.5
19800409,   68,6.8
19800410,   60,6
19800411,   44,4.4
19800412,  123,12.3
19800413,   95,9.5
19800414,  102,10.2
19800415,   78,7.8
19800416,    0,0
19800417,   39,3.9
19800418,   56,5.6
19800419,   85,8.5
19800420,   23,2.3
19800421,  117,11.7
19800422,    0,0
19800423,    8,0.8
19800424,   21,2.1
19800425,    8,0.8
19800426,    1,0.1
19800427,    2,0.2
19800428,   13,1.3
19800429,   24,2.4
19800430,   20,2
19800501,   66,6.6
19800502,    3,0.3
19800503,    7,0.7
19800504,  118,11.8
19800505,   49,4.9
19800506,   59,5.9
19800507,    0,0
19800508,   22,2.2
19800509,  105,10.5
19800510,  130,13
19800511,  141,14.1
19800512,  135,13.5
19800513,  139,13.9
19800514,  140,14
19800515,  142,14.2
19800516,  143,14.3
19800517,  110,11
19800518,   73,7.3
19800519,  127,12.7
19800520,    0,0
19800521,   78,7.8
19800522,   29,2.9
19800523,   31,3.1
19800524,    3,0.3
19800525,    7,0.7
19800526,   88,8.8
19800527,   66,6.6
19800528,   70,7
19800529,   31,3.1
19800530,   99,9.9
19800531,    0,0
19800601,   45,4.5
19800602,    0,0
19800603,  115,11.5
19800604,  102,10.2
19800605,   96,9.6
19800606,  128,12.8
19800607,   84,8.4
19800608,   76,7.6
19800609,   35,3.5
19800610,    0,0
19800611,   18,1.8
19800612,   83,8.3
19800613,  100,10
19800614,   18,1.8
19800615,   58,5.8
19800616,   43,4.3
19800617,   46,4.6
19800618,   81,8.1
19800619,   29,2.9
19800620,   74,7.4
19800621,   81,8.1
19800622,   52,5.2
19800623,   45,4.5
19800624,   61,6.1
19800625,   95,9.5
19800626,   55,5.5
19800627,  104,10.4
19800628,   21,2.1
19800629,   60,6
19800630,   83,8.3
19800701,    1,0.1
19800702,   78,7.8
19800703,  112,11.2
19800704,   30,3
19800705,   78,7.8
19800706,   27,2.7
19800707,    6,0.6
19800708,    0,0
19800709,    0,0
19800710,    1,0.1
19800711,   59,5.9
19800712,   19,1.9
19800713,   52,5.2
19800714,    4,0.4
19800715,   49,4.9
19800716,   56,5.6
19800717,    2,0.2
19800718,    0,0
19800719,   13,1.3
19800720,    6,0.6
19800721,  130,13
19800722,  145,14.5
19800723,   76,7.6
19800724,  143,14.3
19800725,  139,13.9
19800726,    3,0.3
19800727,   40,4
19800728,  133,13.3
19800729,   23,2.3
19800730,   96,9.6
19800731,  116,11.6
19800801,   57,5.7
19800802,   60,6
19800803,   53,5.3
19800804,    5,0.5
19800805,   59,5.9
19800806,   23,2.3
19800807,   38,3.8
19800808,    0,0
19800809,   47,4.7
19800810,  109,10.9
19800811,    1,0.1
19800812,   48,4.8
19800813,   33,3.3
19800814,    3,0.3
19800815,   40,4
19800816,   69,6.9
19800817,   18,1.8
19800818,   88,8.8
19800819,   79,7.9
19800820,   73,7.3
19800821,  108,10.8
19800822,   69,6.9
19800823,   83,8.3
19800824,   71,7.1
19800825,  106,10.6
19800826,   97,9.7
19800827,   72,7.2
19800828,   41,4.1
19800829,    0,0
19800830,   60,6
19800831,  124,12.4
19800901,  106,10.6
19800902,  121,12.1
19800903,  112,11.2
19800904,    7,0.7
19800905,   30,3
19800906,  102,10.2
19800907,  113,11.3
19800908,   52,5.2
19800909,   38,3.8
19800910,    8,0.8
19800911,    7,0.7
19800912,   83,8.3
19800913,   55,5.5
19800914,   31,3.1
19800915,    8,0.8
19800916,   12,1.2
19800917,   52,5.2
19800918,   26,2.6
19800919,   53,5.3
19800920,    2,0.2
19800921,   42,4.2
19800922,   59,5.9
19800923,   35,3.5
19800924,   88,8.8
19800925,   71,7.1
19800926,   60,6
19800927,    2,0.2
19800928,    0,0
19800929,    1,0.1
19800930,   90,9
19801001,    7,0.7
19801002,   80,8
19801003,   70,7
19801004,   61,6.1
19801005,   40,4
19801006,   17,1.7
19801007,   53,5.3
19801008,   59,5.9
19801009,   83,8.3
19801010,    3,0.3
19801011,   48,4.8
19801012,   93,9.3
19801013,   64,6.4
19801014,    7,0.7
19801015,   64,6.4
19801016,    6,0.6
19801017,    0,0
19801018,   90,9
19801019,   13,1.3
19801020,    0,0
19801021,   43,4.3
19801022,    1,0.1
19801023,   40,4
19801024,   69,6.9
19801025,    0,0
19801026,    0,0
19801027,    2,0.2
19801028,    0,0
19801029,   89,8.9
19801030,   74,7.4
19801031,   57,5.7
19801101,   18,1.8
19801102,   79,7.9
19801103,   72,7.2
19801104,    3,0.3
19801105,    0,0
19801106,    0,0
19801107,    0,0
19801108,    0,0
19801109,    6,0.6
19801110,   73,7.3
19801111,    2,0.2
19801112,   80,8
19801113,    3,0.3
19801114,    0,0
19801115,    0,0
19801116,   19,1.9
19801117,    0,0
19801118,   73,7.3
19801119,    3,0.3
19801120,   21,2.1
19801121,    0,0
19801122,    0,0
19801123,    0,0
19801124,    1,0.1
19801125,    4,0.4
19801126,   69,6.9
19801127,   18,1.8
19801128,   44,4.4
19801129,   25,2.5
19801130,   51,5.1
19801201,   12,1.2
19801202,    4,0.4
19801203,    8,0.8
19801204,   33,3.3
19801205,    8,0.8
19801206,   54,5.4
19801207,   68,6.8
19801208,   68,6.8
19801209,   30,3
19801210,    0,0
19801211,    0,0
19801212,    0,0
19801213,    0,0
19801214,    0,0
19801215,   22,2.2
19801216,   60,6
19801217,    0,0
19801218,   49,4.9
19801219,    0,0
19801220,    3,0.3
19801221,   50,5
19801222,   15,1.5
19801223,    1,0.1
19801224,    0,0
19801225,   44,4.4
19801226,   49,4.9
19801227,   57,5.7
19801228,    2,0.2
19801229,    0,0
19801230,    0,0
19801231,    0,0
19810101,   53,5.3
19810102,    0,0
19810103,   45,4.5
19810104,   49,4.9
19810105,   57,5.7
19810106,    0,0
19810107,   25,2.5
19810108,    0,0
19810109,    0,0
19810110,   34,3.4
19810111,   54,5.4
19810112,    3,0.3
19810113,   51,5.1
19810114,    0,0
19810115,   45,4.5
19810116,    0,0
19810117,   17,1.7
19810118,    5,0.5
19810119,   39,3.9
19810120,   32,3.2
19810121,    0,0
19810122,    0,0
19810123,    3,0.3
19810124,   12,1.2
19810125,   36,3.6
19810126,    7,0.7
19810127,   14,1.4
19810128,    0,0
19810129,    7,0.7
19810130,    0,0
19810131,   32,3.2
19810201,   82,8.2
19810202,    5,0.5
19810203,   11,1.1
19810204,   45,4.5
19810205,    6,0.6
19810206,    6,0.6
19810207,    4,0.4
19810208,    5,0.5
19810209,    0,0
19810210,   53,5.3
19810211,   78,7.8
19810212,    0,0
19810213,   87,8.7
19810214,   76,7.6
19810215,   59,5.9
19810216,   65,6.5
19810217,   34,3.4
19810218,   17,1.7
19810219,    0,0
19810220,   14,1.4
19810221,   42,4.2
19810222,    0,0
19810223,    0,0
19810224,    6,0.6
19810225,    0,0
19810226,    0,0
19810227,    1,0.1
19810228,   20,2
19810301,    9,0.9
19810302,    2,0.2
19810303,    0,0
19810304,    1,0.1
19810305,    9,0.9
19810306,   39,3.9
19810307,    0,0
19810308,    6,0.6
19810309,    0,0
19810310,    0,0
19810311,    3,0.3
19810312,   17,1.7
19810313,   23,2.3
19810314,   19,1.9
19810315,   24,2.4
19810316,   57,5.7
19810317,   39,3.9
19810318,   14,1.4
19810319,    1,0.1
19810320,   52,5.2
19810321,    0,0
19810322,   18,1.8
19810323,    5,0.5
19810324,    0,0
19810325,    1,0.1
19810326,   76,7.6
19810327,   49,4.9
19810328,  102,10.2
19810329,    0,0
19810330,    0,0
19810331,    2,0.2
19810401,    0,0
19810402,   55,5.5
19810403,   55,5.5
19810404,    0,0
19810405,    1,0.1
19810406,   28,2.8
19810407,   32,3.2
19810408,   31,3.1
19810409,   65,6.5
19810410,   96,9.6
19810411,   46,4.6
19810412,   27,2.7
19810413,    0,0
19810414,   84,8.4
19810415,  126,12.6
19810416,  114,11.4
19810417,  129,12.9
19810418,  124,12.4
19810419,   25,2.5
19810420,   60,6
19810421,   12,1.2
19810422,   12,1.2
19810423,  107,10.7
19810424,    0,0
19810425,    0,0
19810426,   18,1.8
19810427,   37,3.7
19810428,    0,0
19810429,    2,0.2
19810430,   13,1.3
19810501,   21,2.1
19810502,   57,5.7
19810503,    0,0
19810504,   23,2.3
19810505,   68,6.8
19810506,    7,0.7
19810507,   43,4.3
19810508,   45,4.5
19810509,    6,0.6
19810510,    8,0.8
19810511,   57,5.7
19810512,   41,4.1
19810513,   57,5.7
19810514,   54,5.4
19810515,   96,9.6
19810516,   61,6.1
19810517,   61,6.1
19810518,    0,0
19810519,   21,2.1
19810520,   26,2.6
19810521,   22,2.2
19810522,   74,7.4
19810523,   13,1.3
19810524,   87,8.7
19810525,    4,0.4
19810526,   32,3.2
19810527,   28,2.8
19810528,   40,4
19810529,    0,0
19810530,    0,0
19810531,   68,6.8
19810601,   73,7.3
19810602,   86,8.6
19810603,  123,12.3
19810604,   34,3.4
19810605,   15,1.5
19810606,   33,3.3
19810607,   18,1.8
19810608,   43,4.3
19810609,   60,6
19810610,   52,5.2
19810611,   20,2
19810612,    4,0.4
19810613,  106,10.6
19810614,  128,12.8
19810615,   67,6.7
19810616,   72,7.2
19810617,   11,1.1
19810618,   76,7.6
19810619,    1,0.1
19810620,   18,1.8
19810621,  106,10.6
19810622,  110,11
19810623,   36,3.6
19810624,    4,0.4
19810625,    7,0.7
19810626,    1,0.1
19810627,   58,5.8
19810628,   32,3.2
19810629,   78,7.8
19810630,   49,4.9
19810701,   30,3
19810702,   48,4.8
19810703,   83,8.3
19810704,   17,1.7
19810705,   48,4.8
19810706,   97,9.7
19810707,  116,11.6
19810708,   67,6.7
19810709,   38,3.8
19810710,   13,1.3
19810711,   49,4.9
19810712,   21,2.1
19810713,   52,5.2
19810714,   63,6.3
19810715,   38,3.8
19810716,   13,1.3
19810717,   38,3.8
19810718,   79,7.9
19810719,   19,1.9
19810720,   84,8.4
19810721,   46,4.6
19810722,   27,2.7
19810723,    9,0.9
19810724,    6,0.6
19810725,   24,2.4
19810726,   21,2.1
19810727,   32,3.2
19810728,   71,7.1
19810729,  101,10.1
19810730,  123,12.3
19810731,   16,1.6
19810801,    5,0.5
19810802,  143,14.3
19810803,  131,13.1
19810804,   75,7.5
19810805,   66,6.6
19810806,    0,0
19810807,    0,0
19810808,    0,0
19810809,    0,0
19810810,   55,5.5
19810811,  125,12.5
19810812,  114,11.4
19810813,   68,6.8
19810814,   73,7.3
19810815,   73,7.3
19810816,  125,12.5
19810817,  131,13.1
19810818,  107,10.7
19810819,   44,4.4
19810820,   56,5.6
19810821,   61,6.1
19810822,   30,3
19810823,   61,6.1
19810824,   33,3.3
19810825,   91,9.1
19810826,  126,12.6
19810827,  123,12.3
19810828,  102,10.2
19810829,   34,3.4
19810830,  107,10.7
19810831,   20,2
19810901,   17,1.7
19810902,   29,2.9
19810903,   56,5.6
19810904,   81,8.1
19810905,  109,10.9
19810906,  110,11
19810907,   17,1.7
19810908,   59,5.9
19810909,   91,9.1
19810910,   80,8
19810911,   88,8.8
19810912,   25,2.5
19810913,   92,9.2
19810914,    9,0.9
19810915,   48,4.8
19810916,    0,0
19810917,    1,0.1
19810918,   30,3
19810919,   35,3.5
19810920,    8,0.8
19810921,   86,8.6
19810922,   63,6.3
19810923,   88,8.8
19810924,    2,0.2
19810925,   77,7.7
19810926,   32,3.2
19810927,   53,5.3
19810928,   82,8.2
19810929,   37,3.7
19810930,    6,0.6
19811001,   13,1.3
19811002,   29,2.9
19811003,    8,0.8
19811004,   12,1.2
19811005,   33,3.3
19811006,   40,4
19811007,   74,7.4
19811008,    2,0.2
19811009,   31,3.1
19811010,    0,0
19811011,   87,8.7
19811012,   25,2.5
19811013,   97,9.7
19811014,   24,2.4
19811015,    0,0
19811016,   72,7.2
19811017,    0,0
19811018,   27,2.7
19811019,    0,0
19811020,   40,4
19811021,   71,7.1
19811022,   61,6.1
19811023,   63,6.3
19811024,    0,0
19811025,   21,2.1
19811026,   75,7.5
19811027,   68,6.8
19811028,   17,1.7
19811029,   35,3.5
19811030,   33,3.3
19811031,   45,4.5
19811101,    3,0.3
19811102,    0,0
19811103,    0,0
19811104,    1,0.1
19811105,   73,7.3
